0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-1.402468981840241,-1.4024215974812826,-1.4028205993437968,-1.4024372572614499,-1.4025527112882408,-1.402575253426323,-1.4026804860977446,-1.4024105668829634,-1.4027361226721222,-1.4024774088586265,-1.4024973403732717,-1.4028121851553979,-1.4024370644558324,-1.4024049732505597,-1.4025989690629967,-1.402597270428453,-1.4023373610758039,-1.4025798654819561,-1.4025000875635836,-1.4027028370358425,-1.4025271059031326,-1.4024859918196617,-1.4026030155181684,-1.4025207653863143,-1.402696255971474,-1.4028213945205832,-1.4024635050470242,-1.4025828545000234,-1.4026398303608532,-1.4024707667971685,-1.4027650907896243,-1.402561533145696,-1.4025941966700335,-1.4023556953183351,-1.402669430413621,-1.40260848508658,-1.402347509057232,-1.4026907858007416,-1.4024776844905538,-1.4024832780888923,-1.4024827525942927,-1.4024342197120578,-1.402733570657852,-1.4026286644210137,-1.4026543324617202,-1.402474958063966,-1.4026771196194971,-1.4025900060625331,-1.4026972480829252,-1.402929999724112
-0.5036328341236812,-0.5036504180922832,-0.5044371590369678,-0.5038858606952787,-0.50364478554955,-0.5036457721711614,-0.5042607445303077,-0.5036558343994088,-0.5047609427915195,-0.5036289430320097,-0.5036510879808767,-0.5036319551512618,-0.5036463512867405,-0.5036506576781205,-0.5044584221538395,-0.5044678758313965,-0.5044934633976755,-0.503741119207726,-0.5039692576726879,-0.5039951574976594,-0.5036102355430885,-0.5036281524890314,-0.5036510961036856,-0.5036139078213729,-0.5038693765839536,-0.5036278258411669,-0.5036165695163198,-0.5036493496398589,-0.5038714423333761,-0.5043712834062519,-0.5036511604764548,-0.5036102253414421,-0.5036122268594608,-0.5036129317720778,-0.5036325505894604,-0.5036492826734646,-0.5036380005581105,-0.5036284124020626,-0.50440310770148,-0.5038868954977869,-0.5040018495661838,-0.5036081770255072,-0.5036294502961132,-0.5036020158919038,-0.5036494620252183,-0.5039833552593729,-0.5044090441367074,-0.503614842970554,-0.5036049263213891,-0.5036154631660626
0.6204097625869852,0.6203682321031542,0.6203916574752275,0.6189065734817207,0.6188049638176503,0.6204315382927573,0.6188024277387407,0.6203685029698474,0.6203172499385269,0.6203098692068717,0.6198370944973239,0.620344601007212,0.6187280229105925,0.620255356170489,0.6203429253123035,0.6203370199749484,0.6203701187657444,0.6203102998640027,0.6204104907010973,0.620366990964001,0.6203741012853544,0.6204168820558289,0.6186684812974833,0.6203671043432963,0.6203335174445477,0.6203146957710848,0.6204268581678863,0.6204123772869222,0.6203699694177084,0.620368328865436,0.6186436090283876,0.6204126563322991,0.6203752007784078,0.6188832922323917,0.6187078566540406,0.620331614739064,0.6202687495974886,0.620380538795766,0.6204064806879143,0.6203656490908167,0.6188037852997732,0.6203135423092997,0.6188989916437743,0.6203583657089334,0.620349338005442,0.6203369302082318,0.6188947243555868,0.618833325956458,0.6203919817460146,0.6189142642950584
-0.47462779627431434,-0.4767675018422185,-0.4769749910832496,-0.4771155199676321,-0.47471481331717735,-0.4747087159360422,-0.4753347721128674,-0.4746300213666927,-0.4744877194258251,-0.474706525685696,-0.4746269577818321,-0.47467311957492797,-0.47703512694554473,-0.47467067244183125,-0.4748994202506921,-0.47465434134125983,-0.474643007873135,-0.47471954617577306,-0.4768214167147023,-0.47473465936413684,-0.47705064027235544,-0.47464827502492357,-0.4746364843956095,-0.4746929257378235,-0.4746784264715468,-0.47464621966837706,-0.47464460734805275,-0.47680845880192374,-0.4747516465419782,-0.47449815199498646,-0.4768797941309611,-0.474628712951003,-0.4754124450271835,-0.4747469954846952,-0.4746781806501962,-0.4747425423900985,-0.4747209907706714,-0.4748330374567152,-0.4747052941574518,-0.47466840183074493,-0.4769042448781311,-0.4769588014644482,-0.4747084093607014,-0.47467716009553584,-0.4749216958215922,-0.47466762266542467,-0.4746356206456982,-0.47675404021063805,-0.47452932956756805,-0.47463426806271963
0.6529511854367342,0.6564982735183231,0.6565128168501156,0.6562593292840663,0.6565370549675618,0.6529686245493845,0.6551759237357756,0.6554660493066836,0.6535059648580145,0.6568260777478839,0.6568182205176851,0.6532802369595703,0.6565469365692819,0.6530282305071193,0.6564873868342613,0.6531443587915877,0.6565414875597234,0.6535047936987535,0.6553179229411193,0.6565008293788297,0.6552778404709367,0.6565458773030877,0.656514792988841,0.6565144321417377,0.6529624166245044,0.6528321998323838,0.6565353449533504,0.6529940108798676,0.6564933627330475,0.6564891449537592,0.6565416141011956,0.653347178656169,0.6564849525154438,0.6565221108781426,0.6553149788500157,0.653253852655574,0.6565452258514574,0.6565349693162554,0.6565168003838399,0.6534219974771027,0.6565073291294147,0.6533608700098303,0.6565005907973048,0.6532939156214362,0.6533882832655257,0.656519261324188,0.6534330575234614,0.6529725405502803,0.6565257312804894,0.6565259989144538
-0.43428551246901753,-0.42963341225884777,-0.42969859475541755,-0.42912256010359084,-0.4301944242499377,-0.43424208896831556,-0.4341637299877731,-0.43408064731773854,-0.4318854553340896,-0.43417305519153493,-0.42953009841292766,-0.4297305764031695,-0.42965492653181303,-0.42956738104660325,-0.42973333099087113,-0.4296669434085179,-0.4294448408546962,-0.42948097668734797,-0.42905905183138765,-0.4296474234557776,-0.4343955509873368,-0.42964313433201534,-0.42969647204831696,-0.4297943292936445,-0.43147923779764474,-0.429618067824191,-0.42975584855117643,-0.4343636899062616,-0.4295220593687778,-0.4339347822078118,-0.42942264458675566,-0.42972562950053134,-0.4294602650709583,-0.42966259338870194,-0.4295674742051751,-0.429441040764972,-0.43431269346180873,-0.4297376131119096,-0.4315936481727404,-0.43020051308287055,-0.4294162977989851,-0.42948295516203705,-0.42973851234108296,-0.42979211771316866,-0.4349573729189997,-0.42972474261599136,-0.4297100793964948,-0.43171540664891417,-0.4295676134516408,-0.4294586904013727
0.7122884062168598,0.7063581004566686,0.7125544335815052,0.7133456824748683,0.709638053648393,0.7124446241586527,0.7124568609799828,0.7057118499587524,0.7066170215385614,0.7126909675640952,0.7124828033634303,0.7124359550054318,0.7062387854999398,0.712578557186859,0.7125410959088053,0.7061351019995431,0.7055885752421197,0.7123867976611371,0.7061019800566753,0.7126323640520231,0.7135808810269578,0.7126157754848019,0.7125897396688649,0.7126433991069805,0.7124132520886555,0.70679243448784,0.713341954316961,0.7123945340315878,0.7123468585806263,0.7124732587861877,0.7124742029667758,0.7125108523698332,0.712577375357082,0.7066383095455825,0.706538311249857,0.7123812486835889,0.7132960786744516,0.7126883426185655,0.712896124893282,0.7126000332405865,0.7126665621226917,0.7122989484164204,0.7123617220784622,0.7096273494666474,0.709663266549728,0.7125229252238111,0.7054519394731034,0.706322281455503,0.7055510558014706,0.7126983797553642
-0.3605181304125224,-0.3596943380066666,-0.3602276666263102,-0.36002559630793624,-0.36002816942437693,-0.36034275639637026,-0.3605632517323321,-0.3606310427068311,-0.3602781031491252,-0.3598926620348257,-0.3606857657400018,-0.3597993343257933,-0.35970247837890057,-0.35985397308776834,-0.36062741656145714,-0.36792394183422605,-0.3598177166415048,-0.3606443265743028,-0.3599883532751621,-0.3690378231821895,-0.3606070737089116,-0.35998277788929267,-0.36070061617214577,-0.3677963967038319,-0.3596702722015103,-0.3598069613352653,-0.36731456817120056,-0.3597487545833864,-0.3601298411355712,-0.36030825620909324,-0.35979391183684906,-0.35960487743100106,-0.3604541978508276,-0.35861023983513085,-0.3595708534073363,-0.3602073026417413,-0.3689554649272432,-0.3586843554566012,-0.3638280052822342,-0.359995534036967,-0.3586000797431371,-0.36398465600212143,-0.35899974348886254,-0.36726208734754284,-0.3600059128678389,-0.3688143060158715,-0.3606455258075655,-0.35984506335541017,-0.3604591546432065,-0.367645542434842
-1.000603391156874,0.6246208618004958,0.7975569789355904,0.6013145121356354,0.6058614682175139,-1.000322928900251,0.6224102795652937,0.7982046923919014,0.7984038287650093,0.7986116964282906,0.7988247917763185,0.7987313136579753,0.7975151737484983,0.798048155762251,-0.9970179078901997,-1.1780834867431806,-1.0160509817399235,0.7972990562975204,0.6158808232955901,0.6206929460152952,0.7986314774481751,0.7893254416509611,0.7821857455402011,0.7966791996620025,0.7851544204524129,0.7973184345008665,-1.003054337101859,-1.0172720611864516,0.8014679436984781,0.797975523537429,0.6051670178027577,0.7980334332101938,0.7867030169805324,0.80155359443594,0.789581553233298,0.7977262805002934,0.7978778706377748,0.7894608704019437,-0.9981102078068783,-0.9988175659396905,-0.9975126707779431,0.6219160130326418,0.7837629281779988,0.7974510871811035,0.7976320032987398,0.7700310978120535,0.7988903698514491,-0.9974485656305273,-0.998342792512307,-1.0017558977845344
-0.2536254946785266,-0.2548405583092601,-0.2566195187776925,-0.2545933444291727,-0.254153521153759,-0.2564128032156931,-0.26675639185722566,-0.2483119917145285,-0.26668115550611027,-0.2664790845586156,-0.25542865937192044,-0.254677261215064,-0.25749491529798296,-0.2640096915631351,-0.256867249813271,-0.25609556401512207,-0.25498032015720506,-0.266660318295239,-0.24826039651310502,-0.2555866031070991,-0.26590855418445697,-0.25548529911757667,-0.26646074491080646,-0.25550466620213214,-0.25656852920646395,-0.2660856768876333,-0.2560171511557056,-0.2536316773198746,-0.25381858461055923,-0.2569472748527701,-0.25507231822676674,-0.2549979522885901,-0.25578057529728565,-0.2554456780792036,-0.2640622849042331,-0.2551947701588342,-0.25399101441045996,-0.25728899121917687,-0.26372820825752674,-0.25706586784368507,-0.2666986636969073,-0.2637908188480867,-0.25471436569617406,-0.26426182821759003,-0.25704807776488214,-0.25758141630917497,-0.26416582513580544,-0.25625675893874766,-0.25592917612425614,-0.2547245974583657
